[DEBUG] 2019-11-04 06:24:01.904 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-11-04 06:24:01.911 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-11-04 06:24:01.914 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-11-04 06:24:02.005 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-11-04 06:24:02.007 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-11-04 06:24:02.387 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-11-04 06:24:02.388 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-11-04 06:24:02.394 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-11-04 06:24:02.782 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-11-04 06:24:02.804 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-11-04 06:24:02.805 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2019-11-04 06:24:02.894 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@5411dd90
[DEBUG] 2019-11-04 06:24:02.894 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@5411dd90
[DEBUG] 2019-11-04 06:24:02.894 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@5411dd90
[DEBUG] 2019-11-04 06:24:02.895 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@59496961
[DEBUG] 2019-11-04 06:24:02.895 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@59496961
[DEBUG] 2019-11-04 06:24:02.896 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@59496961
[DEBUG] 2019-11-04 06:24:02.896 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@a52ca2e
[DEBUG] 2019-11-04 06:24:02.896 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@a52ca2e
[DEBUG] 2019-11-04 06:24:02.898 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@26d820eb
[DEBUG] 2019-11-04 06:24:02.898 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@26d820eb
[DEBUG] 2019-11-04 06:24:02.899 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@49293b43
[DEBUG] 2019-11-04 06:24:02.899 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@49293b43
[DEBUG] 2019-11-04 06:24:02.899 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@67440de6
[DEBUG] 2019-11-04 06:24:02.900 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@4c4f4365
[DEBUG] 2019-11-04 06:24:02.901 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@d56aaa6
[DEBUG] 2019-11-04 06:24:02.901 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@d56aaa6
[DEBUG] 2019-11-04 06:24:02.902 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@6fd77352
[DEBUG] 2019-11-04 06:24:02.902 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@6fd77352
[DEBUG] 2019-11-04 06:24:02.911 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@38eb2c50
[DEBUG] 2019-11-04 06:24:02.911 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@38eb2c50
[DEBUG] 2019-11-04 06:24:02.914 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@56d93692
[DEBUG] 2019-11-04 06:24:02.915 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@56d93692
[DEBUG] 2019-11-04 06:24:02.918 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@5c10285a
[DEBUG] 2019-11-04 06:24:02.919 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@5c10285a
[DEBUG] 2019-11-04 06:24:02.920 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@3157e4c0
[DEBUG] 2019-11-04 06:24:02.920 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@3157e4c0
[DEBUG] 2019-11-04 06:24:02.922 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@77010a30
[DEBUG] 2019-11-04 06:24:02.923 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@77010a30
[DEBUG] 2019-11-04 06:24:02.927 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@28348c6
[DEBUG] 2019-11-04 06:24:02.928 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@28348c6
[DEBUG] 2019-11-04 06:24:02.930 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@b016b4e
[DEBUG] 2019-11-04 06:24:02.930 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@b016b4e
[DEBUG] 2019-11-04 06:24:02.931 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@3cae7b8b
[DEBUG] 2019-11-04 06:24:02.932 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@3cae7b8b
[DEBUG] 2019-11-04 06:24:02.935 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@5fc930f0
[DEBUG] 2019-11-04 06:24:02.936 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@5fc930f0
[DEBUG] 2019-11-04 06:24:02.938 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@29528a22
[DEBUG] 2019-11-04 06:24:02.939 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@29528a22
[DEBUG] 2019-11-04 06:24:02.939 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@29528a22
[DEBUG] 2019-11-04 06:24:02.941 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@71dfcf21
[DEBUG] 2019-11-04 06:24:02.942 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@7495699f
[DEBUG] 2019-11-04 06:24:02.942 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@7495699f
[DEBUG] 2019-11-04 06:24:02.942 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@7495699f
[DEBUG] 2019-11-04 06:24:02.943 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@64a4dd8d
[DEBUG] 2019-11-04 06:24:02.944 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@6482eef
[DEBUG] 2019-11-04 06:24:02.944 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@6482eef
[DEBUG] 2019-11-04 06:24:02.945 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@2881ad47
[DEBUG] 2019-11-04 06:24:02.946 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@2881ad47
[DEBUG] 2019-11-04 06:24:02.947 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@56ac5c80
[DEBUG] 2019-11-04 06:24:02.947 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@56ac5c80
[DEBUG] 2019-11-04 06:24:02.948 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@13f9ad9
[DEBUG] 2019-11-04 06:24:02.948 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@13f9ad9
[DEBUG] 2019-11-04 06:24:02.949 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@2f04105
[DEBUG] 2019-11-04 06:24:02.949 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@2f04105
[DEBUG] 2019-11-04 06:24:02.950 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@70e889e9
[DEBUG] 2019-11-04 06:24:02.951 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@62566842
[DEBUG] 2019-11-04 06:24:02.951 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@62566842
[DEBUG] 2019-11-04 06:24:02.951 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@62566842
[DEBUG] 2019-11-04 06:24:02.953 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@26a262d6
[DEBUG] 2019-11-04 06:24:02.953 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@26a262d6
[DEBUG] 2019-11-04 06:24:02.953 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@26a262d6
[DEBUG] 2019-11-04 06:24:02.954 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@7d070ef5
[DEBUG] 2019-11-04 06:24:02.955 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@7f572c37
[DEBUG] 2019-11-04 06:24:02.956 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@c808207
[DEBUG] 2019-11-04 06:24:02.957 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@c808207
[DEBUG] 2019-11-04 06:24:02.957 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@c808207
[DEBUG] 2019-11-04 06:24:02.958 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@62628e78
[DEBUG] 2019-11-04 06:24:02.958 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@62628e78
[DEBUG] 2019-11-04 06:24:02.958 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@62628e78
[DEBUG] 2019-11-04 06:24:02.959 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@3cd206b5
[DEBUG] 2019-11-04 06:24:02.959 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@468be356
[DEBUG] 2019-11-04 06:24:02.961 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@598260a6
[DEBUG] 2019-11-04 06:24:02.961 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@598260a6
[DEBUG] 2019-11-04 06:24:02.962 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@7a1f8def
[DEBUG] 2019-11-04 06:24:02.964 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@38018b62
[DEBUG] 2019-11-04 06:24:02.964 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@38018b62
[DEBUG] 2019-11-04 06:24:02.966 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@270b6b5e
[DEBUG] 2019-11-04 06:24:02.966 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@270b6b5e
[DEBUG] 2019-11-04 06:24:02.967 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@3e6534e7
[DEBUG] 2019-11-04 06:24:02.968 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@4d96250
[DEBUG] 2019-11-04 06:24:02.971 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@64412d34
[DEBUG] 2019-11-04 06:24:02.979 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@3b46dd8
[DEBUG] 2019-11-04 06:24:02.979 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@3b46dd8
[DEBUG] 2019-11-04 06:24:02.980 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@33364212
[DEBUG] 2019-11-04 06:24:02.980 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@2216effc
[DEBUG] 2019-11-04 06:24:02.980 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@745c2004
[DEBUG] 2019-11-04 06:24:02.980 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@6da9dc6
[DEBUG] 2019-11-04 06:24:02.980 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@7fd69dd
[DEBUG] 2019-11-04 06:24:02.980 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@12010fd1
[DEBUG] 2019-11-04 06:24:02.980 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@7c84195
[DEBUG] 2019-11-04 06:24:02.981 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@552ed807
[DEBUG] 2019-11-04 06:24:03.017 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2019-11-04 06:24:03.018 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2019-11-04 06:24:03.018 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2019-11-04 06:24:03.019 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2019-11-04 06:24:03.019 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2019-11-04 06:24:03.021 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2019-11-04 06:24:03.025 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2019-11-04 06:24:03.029 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2019-11-04 06:24:03.030 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2019-11-04 06:24:03.031 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2019-11-04 06:24:03.031 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2019-11-04 06:24:03.032 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2019-11-04 06:24:03.032 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2019-11-04 06:24:03.034 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2019-11-04 06:24:03.045 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3307/dashboard
[INFO ] 2019-11-04 06:24:03.045 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2019-11-04 06:24:03.046 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2019-11-04 06:24:03.278 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2019-11-04 06:24:04.148 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.17
      major : 8
      minor : 0
[DEBUG] 2019-11-04 06:24:04.148 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2019-11-04 06:24:04.148 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2019-11-04 06:24:04.188 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2019-11-04 06:24:04.216 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2019-11-04 06:24:04.261 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2019-11-04 06:24:04.339 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2019-11-04 06:24:04.346 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@2f897dab] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@d5d5353]
[DEBUG] 2019-11-04 06:24:04.410 [main] AnnotationBinder - Binding entity from annotated class: com.enterprise.dashboard.model.Application
[DEBUG] 2019-11-04 06:24:04.437 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2019-11-04 06:24:04.443 [main] EntityBinder - Import with entity name Applications
[DEBUG] 2019-11-04 06:24:04.452 [main] EntityBinder - Bind entity com.enterprise.dashboard.model.Application on table APPLICATIONS
[DEBUG] 2019-11-04 06:24:04.483 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=ID, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-11-04 06:24:04.489 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2019-11-04 06:24:04.491 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.enterprise.dashboard.model.Application:id]
[DEBUG] 2019-11-04 06:24:04.492 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2019-11-04 06:24:04.495 [main] PropertyBinder - Building property id
[DEBUG] 2019-11-04 06:24:04.506 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(ID)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2019-11-04 06:24:04.507 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=DESCRIPTION, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-11-04 06:24:04.508 [main] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2019-11-04 06:24:04.508 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.enterprise.dashboard.model.Application:description]
[DEBUG] 2019-11-04 06:24:04.508 [main] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2019-11-04 06:24:04.508 [main] PropertyBinder - Building property description
[DEBUG] 2019-11-04 06:24:04.510 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='application'}
[DEBUG] 2019-11-04 06:24:04.513 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=errorDataSet, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-11-04 06:24:04.515 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-11-04 06:24:04.528 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-11-04 06:24:04.529 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=errorDataSet_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-11-04 06:24:04.530 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='errorDataSet_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2019-11-04 06:24:04.532 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='application'}
[DEBUG] 2019-11-04 06:24:04.532 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='application'}
[DEBUG] 2019-11-04 06:24:04.533 [main] CollectionBinder - Collection role: com.enterprise.dashboard.model.Application.errorDataSet
[DEBUG] 2019-11-04 06:24:04.538 [main] PropertyBinder - Building property errorDataSet
[DEBUG] 2019-11-04 06:24:04.539 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(APPLICATIONS), mappingColumn=NAME, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-11-04 06:24:04.539 [main] PropertyBinder - MetadataSourceProcessor property name with lazy=false
[DEBUG] 2019-11-04 06:24:04.539 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.enterprise.dashboard.model.Application:name]
